split,epoch,phase,mode,episodes,total_steps,episode_return,original_episode_return,avg_reward,avg_original_reward,search_rate,found_targets,coverage_ratio,coverage_rate,error_rate,collision_count,collisions,shield_trigger_count,shield_trigger_rate,action_replacement_count,action_replacement_rate,episode_min_uav_margin,episode_mean_uav_margin,episode_min_threat_margin,episode_mean_threat_margin,near_miss_count,near_miss_rate,avg_safe_action_count,avg_rec_action_count,min_safe_action_count,min_rec_action_count,dead_end_safe_count,dead_end_safe_rate,dead_end_rec_count,dead_end_rec_rate,shield_penalty_sum,shield_penalty_rate,shield_fallback_count,shield_agent_trigger_count
train,377,dense,recursive,1,120.0,-1151.4825117957628,-1046.482511795763,-1151.4825117957628,-1046.482511795763,1.0,10.0,1.0,1.0,0.45388261183795137,229.0,229.0,105.0,0.875,103.0,0.8583333333333333,-1.0,9.610273986010172,-2.0,7.9981158744175875,110.0,0.9166666666666666,1.4,0.9658333333333334,0.0,0.0,98.0,0.8166666666666667,105.0,0.875,105.0,0.875,98.0,921.0
train,378,dense,recursive,1,120.0,-968.8689985197085,-860.8689985197087,-968.8689985197085,-860.8689985197087,1.0,10.0,1.0,1.0,0.46441886735382437,184.0,184.0,108.0,0.9,107.0,0.8916666666666667,-1.0,10.106740098733303,-2.0,8.235637167834136,111.0,0.925,1.8583333333333334,0.9941666666666666,0.0,0.0,98.0,0.8166666666666667,109.0,0.9083333333333333,108.0,0.9,98.0,833.0
train,379,dense,recursive,1,120.0,-1377.0715699734474,-1266.0715699734474,-1377.0715699734474,-1266.0715699734474,1.0,10.0,1.0,1.0,0.46205108895774655,355.0,355.0,111.0,0.925,110.0,0.9166666666666666,-1.0,8.975143973767453,-2.0,8.766978221006271,111.0,0.925,1.0583333333333333,0.35666666666666663,0.0,0.0,106.0,0.8833333333333333,117.0,0.975,111.0,0.925,106.0,992.0
train,380,dense,recursive,1,120.0,-1180.457283820062,-1068.4572838200625,-1180.457283820062,-1068.4572838200625,1.0,10.0,1.0,1.0,0.4577277823904061,208.0,208.0,112.0,0.9333333333333333,111.0,0.925,-1.0,9.726532141415895,-2.0,8.48275102044401,108.0,0.9,1.46,0.7775,0.0,0.0,101.0,0.8416666666666667,114.0,0.95,112.0,0.9333333333333333,101.0,930.0
train,381,dense,recursive,1,120.0,-1193.1911187529138,-1083.1911187529136,-1193.1911187529138,-1083.1911187529136,1.0,10.0,1.0,1.0,0.45971365959432736,250.0,250.0,110.0,0.9166666666666666,110.0,0.9166666666666666,-1.0,8.925742045037238,-2.0,8.670402297751597,100.0,0.8333333333333334,1.5516666666666667,1.0116666666666667,0.0,0.0,95.0,0.7916666666666666,110.0,0.9166666666666666,110.0,0.9166666666666666,95.0,904.0
train,382,dense,recursive,1,120.0,-1127.4344962958899,-1019.4344962958895,-1127.4344962958899,-1019.4344962958895,1.0,10.0,1.0,1.0,0.4606200070994963,205.0,205.0,108.0,0.9,107.0,0.8916666666666667,-1.0,9.729303692117645,-2.0,9.39778418353086,105.0,0.875,1.755,1.0625,0.0,0.0,94.0,0.7833333333333333,109.0,0.9083333333333333,108.0,0.9,94.0,873.0
train,383,dense,recursive,1,120.0,-893.7019862620607,-790.7019862620607,-893.7019862620607,-790.7019862620607,1.0,10.0,1.0,1.0,0.46423146224422135,165.0,165.0,103.0,0.8583333333333333,103.0,0.8583333333333333,-1.0,9.948197743992887,-2.0,8.27577001173131,113.0,0.9416666666666667,1.8433333333333333,1.05,0.0,0.0,94.0,0.7833333333333333,106.0,0.8833333333333333,103.0,0.8583333333333333,94.0,830.0
train,384,dense,recursive,1,120.0,-931.4650200352131,-825.4650200352133,-931.4650200352131,-825.4650200352133,1.0,10.0,1.0,1.0,0.4537892808537444,179.0,179.0,106.0,0.8833333333333333,106.0,0.8833333333333333,-1.0,9.782723549551557,-2.0,9.516971695084495,112.0,0.9333333333333333,1.5375,0.7933333333333332,0.0,0.0,96.0,0.8,110.0,0.9166666666666666,106.0,0.8833333333333333,96.0,882.0
train,385,dense,recursive,1,120.0,-1063.809800453751,-961.8098004537509,-1063.809800453751,-961.8098004537509,1.0,10.0,1.0,1.0,0.4606581268231142,220.0,220.0,102.0,0.85,102.0,0.85,-1.0,9.929532151042276,-2.0,8.056755197162325,109.0,0.9083333333333333,1.835,1.0858333333333334,0.0,0.0,92.0,0.7666666666666667,105.0,0.875,102.0,0.85,92.0,839.0
train,386,dense,recursive,1,120.0,-1124.9190677900056,-1014.9190677900052,-1124.9190677900056,-1014.9190677900052,1.0,10.0,1.0,1.0,0.45961938086034954,230.0,230.0,110.0,0.9166666666666666,109.0,0.9083333333333333,-1.0,9.630536608545647,-2.0,8.085645993306217,116.0,0.9666666666666667,1.1133333333333333,0.5625,0.0,0.0,102.0,0.85,114.0,0.95,110.0,0.9166666666666666,102.0,979.0
train,387,dense,recursive,1,120.0,-929.9985320565579,-826.9985320565579,-929.9985320565579,-826.9985320565579,1.0,10.0,1.0,1.0,0.45874274698597683,158.0,158.0,103.0,0.8583333333333333,103.0,0.8583333333333333,-1.0,9.766701609708951,-2.0,9.633784767792823,101.0,0.8416666666666667,2.1275,1.1949999999999998,0.0,0.0,89.0,0.7416666666666667,105.0,0.875,103.0,0.8583333333333333,89.0,791.0
train,388,dense,recursive,1,120.0,-1277.3554614088982,-1169.355461408898,-1277.3554614088982,-1169.355461408898,1.0,10.0,1.0,1.0,0.45596436467805546,248.0,248.0,108.0,0.9,108.0,0.9,-1.0,9.910396176892611,-2.0,9.215817398954748,114.0,0.95,1.2366666666666666,0.6125,0.0,0.0,102.0,0.85,113.0,0.9416666666666667,108.0,0.9,102.0,960.0
train,389,dense,recursive,1,120.0,-1348.126415030174,-1235.1264150301743,-1348.126415030174,-1235.1264150301743,1.0,10.0,1.0,1.0,0.4641328894088115,282.0,282.0,113.0,0.9416666666666667,112.0,0.9333333333333333,-1.0,9.188103562834836,-2.0,7.229198310049976,115.0,0.9583333333333334,0.8308333333333334,0.48416666666666663,0.0,0.0,108.0,0.9,115.0,0.9583333333333334,113.0,0.9416666666666667,108.0,1029.0
train,390,dense,recursive,1,120.0,-1029.281547992055,-927.2815479920547,-1029.281547992055,-927.2815479920547,1.0,10.0,1.0,1.0,0.4623231410491704,213.0,213.0,102.0,0.85,102.0,0.85,-1.0,8.915161897862996,-2.0,8.70361705419745,102.0,0.85,1.6933333333333336,1.0108333333333333,0.0,0.0,93.0,0.775,108.0,0.9,102.0,0.85,93.0,867.0
train,391,dense,recursive,1,120.0,-1101.4128961808708,-998.4128961808705,-1101.4128961808708,-998.4128961808705,1.0,10.0,1.0,1.0,0.4615723336727838,196.0,196.0,103.0,0.8583333333333333,102.0,0.85,-1.0,9.80152621014737,-2.0,7.9032629917618795,113.0,0.9416666666666667,1.425,0.5558333333333334,0.0,0.0,98.0,0.8166666666666667,112.0,0.9333333333333333,103.0,0.8583333333333333,98.0,914.0
train,392,dense,recursive,1,120.0,-978.4990616982778,-882.4990616982781,-978.4990616982778,-882.4990616982781,1.0,10.0,1.0,1.0,0.448301362421396,182.0,182.0,96.0,0.8,94.0,0.7833333333333333,-1.0,9.295087125102388,-2.0,8.498247269754376,103.0,0.8583333333333333,2.244166666666666,1.6158333333333332,0.0,0.0,84.0,0.7,98.0,0.8166666666666667,96.0,0.8,84.0,768.0
train,393,dense,recursive,1,120.0,-918.0613234763845,-820.0613234763845,-918.0613234763845,-820.0613234763845,1.0,10.0,1.0,1.0,0.45642136889946755,154.0,154.0,98.0,0.8166666666666667,97.0,0.8083333333333333,-1.0,8.87582801355295,-2.0,8.390605769074519,110.0,0.9166666666666666,2.0983333333333336,1.1575,0.0,0.0,86.0,0.7166666666666667,105.0,0.875,98.0,0.8166666666666667,86.0,788.0
train,394,dense,recursive,1,120.0,-1540.1243381592683,-1427.1243381592683,-1540.1243381592683,-1427.1243381592683,1.0,10.0,1.0,1.0,0.46307856061774594,331.0,331.0,113.0,0.9416666666666667,112.0,0.9333333333333333,-1.0,9.741463843845933,-2.0,8.311604417974594,118.0,0.9833333333333333,0.6808333333333334,0.3608333333333333,0.0,0.0,110.0,0.9166666666666666,114.0,0.95,113.0,0.9416666666666667,110.0,1076.0
train,395,dense,recursive,1,120.0,-905.867424486999,-801.867424486999,-905.867424486999,-801.867424486999,1.0,10.0,1.0,1.0,0.45445244386948247,173.0,173.0,104.0,0.8666666666666667,104.0,0.8666666666666667,-1.0,8.861607532541678,-2.0,9.304278887613682,108.0,0.9,1.7291666666666667,0.8041666666666667,0.0,0.0,97.0,0.8083333333333333,112.0,0.9333333333333333,104.0,0.8666666666666667,97.0,864.0
train,396,dense,recursive,1,120.0,-1167.7395600737543,-1062.7395600737545,-1167.7395600737543,-1062.7395600737545,1.0,10.0,1.0,1.0,0.4593555429564035,214.0,214.0,105.0,0.875,105.0,0.875,-1.0,9.669391791534132,-2.0,8.683194347834153,116.0,0.9666666666666667,1.3458333333333334,0.6158333333333333,0.0,0.0,98.0,0.8166666666666667,111.0,0.925,105.0,0.875,98.0,939.0
train,397,dense,recursive,1,120.0,-914.6166826751171,-812.6166826751171,-914.6166826751171,-812.6166826751171,1.0,10.0,1.0,1.0,0.46232264340306206,158.0,158.0,102.0,0.85,102.0,0.85,-1.0,9.525711378440512,-2.0,9.081098620068387,94.0,0.7833333333333333,2.123333333333333,1.4699999999999998,0.0,0.0,85.0,0.7083333333333334,102.0,0.85,102.0,0.85,85.0,784.0
train,398,dense,recursive,1,120.0,-849.6382889818365,-758.6382889818366,-849.6382889818365,-758.6382889818366,1.0,10.0,1.0,1.0,0.46231718471495986,184.0,184.0,91.0,0.7583333333333333,91.0,0.7583333333333333,-1.0,9.796590897114,-2.0,9.270610069940567,103.0,0.8583333333333333,2.2958333333333334,1.3024999999999998,0.0,0.0,77.0,0.6416666666666667,101.0,0.8416666666666667,91.0,0.7583333333333333,77.0,729.0
train,399,dense,recursive,1,120.0,-1450.5626293964028,-1338.562629396403,-1450.5626293964028,-1338.562629396403,1.0,10.0,1.0,1.0,0.45933537814077097,281.0,281.0,112.0,0.9333333333333333,112.0,0.9333333333333333,-1.0,9.502425647792984,-2.0,7.511519725770527,109.0,0.9083333333333333,1.0366666666666666,0.57,0.0,0.0,105.0,0.875,115.0,0.9583333333333334,112.0,0.9333333333333333,105.0,1005.0
train,400,dense,recursive,1,120.0,-1225.5270835579515,-1118.5270835579515,-1225.5270835579515,-1118.5270835579515,1.0,10.0,1.0,1.0,0.4531433115057887,230.0,230.0,107.0,0.8916666666666667,107.0,0.8916666666666667,-1.0,9.650019188822169,-2.0,9.234176569557917,110.0,0.9166666666666666,1.3033333333333332,0.6833333333333333,0.0,0.0,99.0,0.825,112.0,0.9333333333333333,107.0,0.8916666666666667,99.0,947.0
eval,400,dense,recursive,5,120.0,-903.3308889347827,-800.3308889347825,-903.3308889347827,-800.3308889347825,1.0,10.0,1.0,1.0,0.4639827152459814,220.0,220.0,103.0,0.8583333333333334,27.2,0.22666666666666666,-1.0,9.852726252142517,-2.0,9.661113405900554,107.2,0.8933333333333333,1.5466666666666669,0.8520000000000001,0.0,0.0,93.2,0.7766666666666667,108.2,0.9016666666666666,103.0,0.8583333333333334,93.2,870.4
train,401,dense,recursive,1,120.0,-923.1437646919845,-824.1437646919845,-923.1437646919845,-824.1437646919845,1.0,10.0,1.0,1.0,0.4591244434757358,158.0,158.0,99.0,0.825,98.0,0.8166666666666667,-1.0,9.549689392398323,-2.0,8.067040781501586,104.0,0.8666666666666667,2.1116666666666664,1.2141666666666666,0.0,0.0,89.0,0.7416666666666667,102.0,0.85,99.0,0.825,89.0,811.0
train,402,dense,recursive,1,120.0,-1131.9428751499756,-1021.9428751499756,-1131.9428751499756,-1021.9428751499756,1.0,10.0,1.0,1.0,0.4566068178796845,221.0,221.0,110.0,0.9166666666666666,110.0,0.9166666666666666,-1.0,9.951145921457123,-2.0,9.689863631288237,113.0,0.9416666666666667,1.4991666666666665,0.6575000000000001,0.0,0.0,101.0,0.8416666666666667,114.0,0.95,110.0,0.9166666666666666,101.0,922.0
train,403,dense,recursive,1,120.0,-1223.7997564146535,-1110.7997564146538,-1223.7997564146535,-1110.7997564146538,1.0,10.0,1.0,1.0,0.45561106641550464,226.0,226.0,113.0,0.9416666666666667,113.0,0.9416666666666667,-1.0,10.11512768769582,-2.0,8.0180077433982,116.0,0.9666666666666667,1.0316666666666667,0.5241666666666667,0.0,0.0,105.0,0.875,115.0,0.9583333333333334,113.0,0.9416666666666667,105.0,993.0
train,404,dense,recursive,1,120.0,-1567.9370030503746,-1460.9370030503746,-1567.9370030503746,-1460.9370030503746,1.0,10.0,1.0,1.0,0.4502090468761894,318.0,318.0,107.0,0.8916666666666667,107.0,0.8916666666666667,-1.0,9.583672684553324,-2.0,8.65310566202639,112.0,0.9333333333333333,0.8516666666666667,0.4174999999999999,0.0,0.0,105.0,0.875,113.0,0.9416666666666667,107.0,0.8916666666666667,105.0,1030.0
train,405,dense,recursive,1,120.0,-874.8721270721464,-778.8721270721464,-874.8721270721464,-778.8721270721464,1.0,10.0,1.0,1.0,0.4597659934604312,164.0,164.0,96.0,0.8,96.0,0.8,-1.0,8.681089414320672,-2.0,8.030877810139462,102.0,0.85,2.271666666666667,1.0966666666666667,0.0,0.0,83.0,0.6916666666666667,107.0,0.8916666666666667,96.0,0.8,83.0,754.0
train,406,dense,recursive,1,120.0,-1063.2966800655909,-952.2966800655909,-1063.2966800655909,-952.2966800655909,1.0,10.0,1.0,1.0,0.4573987043306513,198.0,198.0,111.0,0.925,111.0,0.925,-1.0,10.10367688764557,-2.0,7.577515488470547,104.0,0.8666666666666667,1.7466666666666666,0.9066666666666665,0.0,0.0,92.0,0.7666666666666667,110.0,0.9166666666666666,111.0,0.925,92.0,865.0
train,407,dense,recursive,1,120.0,-1272.2295959086941,-1161.2295959086941,-1272.2295959086941,-1161.2295959086941,1.0,10.0,1.0,1.0,0.4576799430977603,235.0,235.0,111.0,0.925,111.0,0.925,-1.0,9.921285051543922,-2.0,8.314350824620183,119.0,0.9916666666666667,1.0616666666666668,0.3391666666666666,0.0,0.0,106.0,0.8833333333333333,117.0,0.975,111.0,0.925,106.0,994.0
train,408,dense,recursive,1,120.0,-1289.3214154392647,-1177.3214154392645,-1289.3214154392647,-1177.3214154392645,1.0,10.0,1.0,1.0,0.457726796623704,244.0,244.0,112.0,0.9333333333333333,112.0,0.9333333333333333,-1.0,9.605002913878094,-2.0,8.185716417722368,108.0,0.9,1.3316666666666668,0.7725000000000001,0.0,0.0,100.0,0.8333333333333334,113.0,0.9416666666666667,112.0,0.9333333333333333,100.0,944.0
train,409,dense,recursive,1,120.0,-946.0335122685365,-842.0335122685366,-946.0335122685365,-842.0335122685366,1.0,10.0,1.0,1.0,0.4616707983361586,158.0,158.0,104.0,0.8666666666666667,104.0,0.8666666666666667,-1.0,9.255531751464998,-2.0,9.202705606897569,103.0,0.8583333333333333,2.2016666666666667,1.155,0.0,0.0,78.0,0.65,105.0,0.875,104.0,0.8666666666666667,78.0,771.0
train,410,dense,recursive,1,120.0,-1219.8112861308089,-1115.8112861308089,-1219.8112861308089,-1115.8112861308089,1.0,10.0,1.0,1.0,0.4570564234958718,244.0,244.0,104.0,0.8666666666666667,104.0,0.8666666666666667,-1.0,9.15605495764685,-2.0,9.420733625169131,116.0,0.9666666666666667,1.3708333333333333,0.8241666666666666,0.0,0.0,98.0,0.8166666666666667,109.0,0.9083333333333333,104.0,0.8666666666666667,98.0,930.0
train,411,dense,recursive,1,120.0,-1304.113823639733,-1196.1138236397326,-1304.113823639733,-1196.1138236397326,1.0,10.0,1.0,1.0,0.460293735692149,266.0,266.0,108.0,0.9,107.0,0.8916666666666667,-1.0,9.568373542584093,-2.0,8.929153810315436,117.0,0.975,1.0941666666666667,0.5625,0.0,0.0,104.0,0.8666666666666667,114.0,0.95,108.0,0.9,104.0,989.0
train,412,dense,recursive,1,120.0,-954.2473665264288,-849.2473665264288,-954.2473665264288,-849.2473665264288,1.0,10.0,1.0,1.0,0.45796917446734414,161.0,161.0,105.0,0.875,104.0,0.8666666666666667,-1.0,9.96070790205509,-2.0,10.032423006117751,106.0,0.8833333333333333,1.6191666666666669,0.8666666666666667,0.0,0.0,96.0,0.8,110.0,0.9166666666666666,105.0,0.875,96.0,895.0
train,413,dense,recursive,1,120.0,-1351.8308167877037,-1236.8308167877035,-1351.8308167877037,-1236.8308167877035,1.0,10.0,1.0,1.0,0.45679677399549057,273.0,273.0,115.0,0.9583333333333334,115.0,0.9583333333333334,-1.0,9.543810281393608,-2.0,7.836784240908094,120.0,1.0,0.9125,0.41833333333333333,0.0,0.0,109.0,0.9083333333333333,117.0,0.975,115.0,0.9583333333333334,109.0,1020.0
train,414,dense,recursive,1,120.0,-1176.511149789541,-1066.511149789541,-1176.511149789541,-1066.511149789541,1.0,10.0,1.0,1.0,0.45975729491063416,232.0,232.0,110.0,0.9166666666666666,109.0,0.9083333333333333,-1.0,9.232026620922513,-2.0,8.798891369473568,113.0,0.9416666666666667,1.4366666666666668,0.8625,0.0,0.0,102.0,0.85,111.0,0.925,110.0,0.9166666666666666,102.0,939.0
train,415,dense,recursive,1,120.0,-824.9232527425013,-733.9232527425013,-824.9232527425013,-733.9232527425013,1.0,10.0,1.0,1.0,0.46148503827903864,164.0,164.0,91.0,0.7583333333333333,90.0,0.75,-1.0,9.604236783910089,-2.0,8.892062549171737,103.0,0.8583333333333333,2.3208333333333333,1.5,0.0,0.0,79.0,0.6583333333333333,95.0,0.7916666666666666,91.0,0.7583333333333333,79.0,736.0
train,416,dense,recursive,1,120.0,-1145.4564640565586,-1033.456464056558,-1145.4564640565586,-1033.456464056558,1.0,10.0,1.0,1.0,0.46315484853513894,241.0,241.0,112.0,0.9333333333333333,112.0,0.9333333333333333,-1.0,9.888525021269569,-2.0,8.871839631969257,116.0,0.9666666666666667,0.9224999999999999,0.2924999999999999,0.0,0.0,105.0,0.875,117.0,0.975,112.0,0.9333333333333333,105.0,1009.0
train,417,dense,recursive,1,120.0,-988.0516041914582,-881.0516041914584,-988.0516041914582,-881.0516041914584,1.0,10.0,1.0,1.0,0.4592330430096378,212.0,212.0,107.0,0.8916666666666667,106.0,0.8833333333333333,-1.0,9.628309204897409,-2.0,9.642796359210221,110.0,0.9166666666666666,1.3516666666666666,0.7583333333333333,0.0,0.0,94.0,0.7833333333333333,110.0,0.9166666666666666,107.0,0.8916666666666667,94.0,929.0
train,418,dense,recursive,1,120.0,-858.1603347969631,-765.1603347969631,-858.1603347969631,-765.1603347969631,1.0,10.0,1.0,1.0,0.46241901203700225,140.0,140.0,93.0,0.775,93.0,0.775,-1.0,10.143751334021514,-2.0,8.284257632560985,105.0,0.875,2.2291666666666665,1.4841666666666669,0.0,0.0,85.0,0.7083333333333334,99.0,0.825,93.0,0.775,85.0,739.0
train,419,dense,recursive,1,120.0,-1385.2185421169022,-1274.2185421169022,-1385.2185421169022,-1274.2185421169022,1.0,10.0,1.0,1.0,0.46623619305241654,334.0,334.0,111.0,0.925,110.0,0.9166666666666666,-1.0,8.978918322852056,-2.0,8.151434482948837,107.0,0.8916666666666667,1.0566666666666666,0.6141666666666666,0.0,0.0,105.0,0.875,113.0,0.9416666666666667,111.0,0.925,105.0,1001.0
train,420,dense,recursive,1,120.0,-825.4669986976927,-729.4669986976925,-825.4669986976927,-729.4669986976925,1.0,10.0,1.0,1.0,0.4580452223039788,181.0,181.0,96.0,0.8,95.0,0.7916666666666666,-1.0,9.702900174560968,-2.0,8.215767135198998,106.0,0.8833333333333333,2.4324999999999997,1.3608333333333333,0.0,0.0,80.0,0.6666666666666666,101.0,0.8416666666666667,96.0,0.8,80.0,712.0
train,421,dense,recursive,1,120.0,-952.0973139219883,-849.0973139219881,-952.0973139219883,-849.0973139219881,1.0,10.0,1.0,1.0,0.4628033970718806,194.0,194.0,103.0,0.8583333333333333,102.0,0.85,-1.0,10.008865541205818,-2.0,8.216280394948702,110.0,0.9166666666666666,1.3858333333333335,0.8341666666666666,0.0,0.0,96.0,0.8,108.0,0.9,103.0,0.8583333333333333,96.0,919.0
train,422,dense,recursive,1,120.0,-1249.5582954564077,-1141.5582954564077,-1249.5582954564077,-1141.5582954564077,1.0,10.0,1.0,1.0,0.46116872266399883,250.0,250.0,108.0,0.9,108.0,0.9,-1.0,9.73705013769253,-2.0,8.56571352207546,111.0,0.925,1.3616666666666666,0.6891666666666667,0.0,0.0,102.0,0.85,112.0,0.9333333333333333,108.0,0.9,102.0,945.0
train,423,dense,recursive,1,120.0,-851.3277976274334,-748.3277976274336,-851.3277976274334,-748.3277976274336,1.0,10.0,1.0,1.0,0.46580232572326025,165.0,165.0,103.0,0.8583333333333333,103.0,0.8583333333333333,-1.0,9.80021379237035,-2.0,8.293324077144385,107.0,0.8916666666666667,1.7591666666666665,1.1258333333333335,0.0,0.0,93.0,0.775,104.0,0.8666666666666667,103.0,0.8583333333333333,93.0,859.0
train,424,dense,recursive,1,120.0,-913.5051198356575,-812.5051198356575,-913.5051198356575,-812.5051198356575,1.0,10.0,1.0,1.0,0.45843345828018284,171.0,171.0,101.0,0.8416666666666667,101.0,0.8416666666666667,-1.0,9.21420776419105,-2.0,10.196083647065276,103.0,0.8583333333333333,2.0166666666666666,0.975,0.0,0.0,88.0,0.7333333333333333,107.0,0.8916666666666667,101.0,0.8416666666666667,88.0,810.0
train,425,dense,recursive,1,120.0,-1162.2249435945396,-1055.2249435945394,-1162.2249435945396,-1055.2249435945394,1.0,10.0,1.0,1.0,0.45829538724788343,223.0,223.0,107.0,0.8916666666666667,106.0,0.8833333333333333,-1.0,9.551745547433358,-2.0,8.287910621037375,114.0,0.95,1.29,0.5541666666666667,0.0,0.0,97.0,0.8083333333333333,113.0,0.9416666666666667,107.0,0.8916666666666667,97.0,946.0
train,426,dense,recursive,1,120.0,-978.0412128997057,-875.0412128997054,-978.0412128997057,-875.0412128997054,1.0,10.0,1.0,1.0,0.4568188395704956,184.0,184.0,103.0,0.8583333333333333,103.0,0.8583333333333333,-1.0,10.211297964845,-2.0,9.84776828796679,107.0,0.8916666666666667,1.8391666666666666,1.2908333333333333,0.0,0.0,90.0,0.75,103.0,0.8583333333333333,103.0,0.8583333333333333,90.0,831.0
train,427,dense,recursive,1,120.0,-1132.398147042785,-1026.398147042785,-1132.398147042785,-1026.398147042785,1.0,10.0,1.0,1.0,0.4622005445650247,217.0,217.0,106.0,0.8833333333333333,106.0,0.8833333333333333,-1.0,9.96636929251532,-2.0,9.371165055459858,113.0,0.9416666666666667,1.3691666666666664,0.5475,0.0,0.0,100.0,0.8333333333333334,114.0,0.95,106.0,0.8833333333333333,100.0,924.0
train,428,dense,recursive,1,120.0,-1188.353489266144,-1080.3534892661435,-1188.353489266144,-1080.3534892661435,1.0,10.0,1.0,1.0,0.4601320083505112,221.0,221.0,108.0,0.9,108.0,0.9,-1.0,9.263720448274324,-2.0,8.038804956044675,110.0,0.9166666666666666,1.4166666666666667,0.8091666666666666,0.0,0.0,102.0,0.85,110.0,0.9166666666666666,108.0,0.9,102.0,931.0
train,429,dense,recursive,1,120.0,-1306.0367711486438,-1193.036771148644,-1306.0367711486438,-1193.036771148644,1.0,10.0,1.0,1.0,0.4582330628370775,290.0,290.0,113.0,0.9416666666666667,112.0,0.9333333333333333,-1.0,9.24135026862987,-2.0,8.83751734473564,114.0,0.95,0.9708333333333333,0.6141666666666666,0.0,0.0,106.0,0.8833333333333333,112.0,0.9333333333333333,113.0,0.9416666666666667,106.0,1021.0
train,430,dense,recursive,1,120.0,-1336.294963703323,-1229.294963703323,-1336.294963703323,-1229.294963703323,1.0,10.0,1.0,1.0,0.46022788533462056,262.0,262.0,107.0,0.8916666666666667,107.0,0.8916666666666667,-1.0,10.129313919476612,-2.0,8.7077848760696,112.0,0.9333333333333333,1.5358333333333334,0.8483333333333333,0.0,0.0,96.0,0.8,109.0,0.9083333333333333,107.0,0.8916666666666667,96.0,907.0
train,431,dense,recursive,1,120.0,-1207.6799087906595,-1102.6799087906595,-1207.6799087906595,-1102.6799087906595,1.0,10.0,1.0,1.0,0.45981778380519694,264.0,264.0,105.0,0.875,105.0,0.875,-1.0,9.844081589770463,-2.0,8.45882763864689,112.0,0.9333333333333333,1.5833333333333333,0.7858333333333333,0.0,0.0,98.0,0.8166666666666667,110.0,0.9166666666666666,105.0,0.875,98.0,886.0
train,432,dense,recursive,1,120.0,-1109.4039347711744,-1000.4039347711742,-1109.4039347711744,-1000.4039347711742,1.0,10.0,0.995,0.995,0.46883217283381184,234.0,234.0,109.0,0.9083333333333333,109.0,0.9083333333333333,-1.0,9.569179296918424,-2.0,8.056969402945386,112.0,0.9333333333333333,1.153333333333333,0.4991666666666667,0.0,0.0,106.0,0.8833333333333333,114.0,0.95,109.0,0.9083333333333333,106.0,978.0
train,433,dense,recursive,1,120.0,-1444.941288603527,-1326.941288603527,-1444.941288603527,-1326.941288603527,1.0,10.0,1.0,1.0,0.45877380863193923,289.0,289.0,118.0,0.9833333333333333,118.0,0.9833333333333333,-1.0,9.751000575222834,-2.0,7.7135896196068625,115.0,0.9583333333333334,0.6908333333333334,0.18416666666666667,0.0,0.0,115.0,0.9583333333333334,120.0,1.0,118.0,0.9833333333333333,115.0,1065.0
train,434,dense,recursive,1,120.0,-981.4084267993427,-876.4084267993429,-981.4084267993427,-876.4084267993429,1.0,10.0,1.0,1.0,0.46303645816245864,160.0,160.0,105.0,0.875,105.0,0.875,-1.0,9.612980734036624,-2.0,8.393910552041376,100.0,0.8333333333333334,1.9966666666666666,1.18,0.0,0.0,93.0,0.775,107.0,0.8916666666666667,105.0,0.875,93.0,836.0
train,435,dense,recursive,1,120.0,-1041.1401395336165,-930.1401395336163,-1041.1401395336165,-930.1401395336163,1.0,10.0,1.0,1.0,0.46158964879548514,194.0,194.0,111.0,0.925,111.0,0.925,-1.0,9.809277535814696,-2.0,9.550391170785922,114.0,0.95,1.2458333333333333,0.6541666666666667,0.0,0.0,105.0,0.875,115.0,0.9583333333333334,111.0,0.925,105.0,953.0
train,436,dense,recursive,1,120.0,-1356.8990222608345,-1250.8990222608345,-1356.8990222608345,-1250.8990222608345,1.0,10.0,1.0,1.0,0.4619803834762151,276.0,276.0,106.0,0.8833333333333333,106.0,0.8833333333333333,-1.0,9.069302182038173,-2.0,8.460162288057022,111.0,0.925,1.3299999999999998,0.7966666666666666,0.0,0.0,103.0,0.8583333333333333,110.0,0.9166666666666666,106.0,0.8833333333333333,103.0,962.0
train,437,dense,recursive,1,120.0,-1153.8894745243763,-1046.8894745243767,-1153.8894745243763,-1046.8894745243767,1.0,10.0,1.0,1.0,0.4612901764313485,211.0,211.0,107.0,0.8916666666666667,107.0,0.8916666666666667,-1.0,9.83730544953579,-2.0,8.142273910339437,109.0,0.9083333333333333,1.68,0.8724999999999999,0.0,0.0,94.0,0.7833333333333333,110.0,0.9166666666666666,107.0,0.8916666666666667,94.0,881.0
train,438,dense,recursive,1,120.0,-828.4310411080555,-734.4310411080558,-828.4310411080555,-734.4310411080558,1.0,10.0,1.0,1.0,0.4609235349218899,140.0,140.0,94.0,0.7833333333333333,94.0,0.7833333333333333,-1.0,10.25774600772426,-2.0,9.053638278750382,106.0,0.8833333333333333,2.2441666666666666,1.1108333333333333,0.0,0.0,82.0,0.6833333333333333,104.0,0.8666666666666667,94.0,0.7833333333333333,82.0,762.0
train,439,dense,recursive,1,120.0,-1227.3261170002654,-1118.3261170002654,-1227.3261170002654,-1118.3261170002654,1.0,10.0,1.0,1.0,0.4591735521335174,256.0,256.0,109.0,0.9083333333333333,109.0,0.9083333333333333,-1.0,9.574154717076798,-2.0,8.510015115298552,115.0,0.9583333333333334,1.0658333333333334,0.455,0.0,0.0,106.0,0.8833333333333333,113.0,0.9416666666666667,109.0,0.9083333333333333,106.0,987.0
